price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
23100,2013.0,ford mustang gt coupe 2d,good,8.0,gas,35280.0,other,coupe,red,,2018-08-04,59
8695,2014.0,chevrolet equinox,good,4.0,gas,106187.0,automatic,SUV,,,2019-03-27,7
29900,2016.0,ford f-250 sd,good,8.0,gas,122466.0,automatic,truck,grey,1.0,2018-08-28,12
24000,2014.0,toyota tacoma,excellent,6.0,gas,105000.0,automatic,pickup,,1.0,2018-07-10,23
12978,2006.0,toyota tacoma,excellent,6.0,gas,128252.0,automatic,pickup,silver,,2018-11-29,33
31536,2014.0,gmc sierra 1500,excellent,8.0,gas,50779.0,automatic,truck,white,1.0,2018-10-15,105
19900,2011.0,gmc yukon,excellent,8.0,gas,82563.0,automatic,SUV,white,1.0,2019-01-25,53
1,2017.0,gmc sierra 1500,excellent,10.0,gas,66412.0,other,truck,white,1.0,2018-07-05,21
18995,2013.0,chevrolet tahoe,good,8.0,gas,113637.0,automatic,SUV,silver,1.0,2018-06-10,4
19995,2003.0,ram 2500,like new,,diesel,163951.0,manual,truck,white,1.0,2018-07-13,69
7995,2008.0,chevrolet silverado 1500,good,6.0,gas,65000.0,automatic,pickup,,,2018-11-01,65
18499,2013.0,ram 1500,excellent,8.0,gas,79771.0,automatic,truck,,1.0,2019-03-17,61
19500,2015.0,ram 1500,excellent,8.0,gas,103900.0,automatic,pickup,silver,1.0,2018-06-12,55
12995,2009.0,chevrolet silverado 1500,excellent,8.0,gas,111526.0,automatic,truck,black,1.0,2019-01-09,119
13000,2015.0,jeep grand cherokee laredo,excellent,6.0,gas,130000.0,automatic,SUV,black,1.0,2019-01-03,52
34600,2018.0,chevrolet silverado 1500 crew,good,8.0,gas,,automatic,pickup,,1.0,2018-07-17,131
14995,2011.0,ford ranger,excellent,6.0,gas,54200.0,automatic,truck,grey,1.0,2018-07-20,86
12495,2016.0,toyota corolla,like new,4.0,gas,,automatic,sedan,silver,,2019-03-22,6
16000,2013.0,ford f150,good,6.0,gas,,automatic,truck,silver,1.0,2018-10-07,37
26000,2017.0,ram 1500,good,,gas,40862.0,automatic,truck,silver,1.0,2019-01-03,14
20900,2018.0,chevrolet camaro lt coupe 2d,good,6.0,gas,32000.0,automatic,coupe,yellow,,2018-10-25,26
18000,2013.0,chevrolet silverado,excellent,8.0,gas,,automatic,truck,silver,1.0,2018-09-14,34
7250,2006.0,toyota highlander,good,,gas,184247.0,automatic,SUV,white,,2018-12-09,70
3950,2007.0,ford f-150,good,,gas,,automatic,truck,white,1.0,2018-12-03,18
17490,2016.0,ford econoline,good,10.0,gas,122637.0,automatic,truck,yellow,,2019-03-14,37
19795,2018.0,kia sorento,like new,6.0,gas,27172.0,automatic,SUV,white,,2018-06-15,64
3900,2005.0,ford focus,good,4.0,gas,125000.0,automatic,hatchback,blue,,2018-08-02,12
13500,2011.0,chevrolet camaro,good,8.0,gas,89000.0,automatic,convertible,white,,2018-12-17,41
3500,2004.0,chevrolet tahoe,excellent,8.0,gas,256000.0,automatic,SUV,red,1.0,2019-03-28,16
299,2004.0,toyota camry le,excellent,4.0,gas,185234.0,automatic,sedan,silver,,2018-08-07,30
4195,2009.0,honda civic,good,4.0,gas,178257.0,automatic,sedan,silver,,2019-03-14,67
17990,2016.0,ford econoline,good,10.0,gas,122637.0,automatic,truck,yellow,,2019-02-17,26
24692,2016.0,ford f-250 sd,good,8.0,gas,102749.0,automatic,truck,blue,1.0,2018-06-27,23
3400,2003.0,toyota camry,good,4.0,gas,174000.0,automatic,sedan,silver,,2019-01-29,6
9000,2011.0,subaru outback,excellent,4.0,gas,188000.0,automatic,SUV,red,1.0,2018-08-11,12
5800,2012.0,ford focus,excellent,4.0,gas,116000.0,automatic,sedan,red,,2018-08-30,5
26933,2014.0,ram 2500,excellent,6.0,diesel,128077.0,automatic,truck,white,1.0,2018-07-05,7
11500,2008.0,jeep wrangler,fair,,gas,175614.0,automatic,SUV,,1.0,2018-08-19,14
4500,2012.0,volkswagen jetta,excellent,4.0,gas,,automatic,sedan,red,,2018-12-20,47
31988,2018.0,jeep grand cherokee,like new,6.0,gas,10000.0,automatic,SUV,black,,2018-08-09,10
8999,2014.0,ford f150,excellent,8.0,gas,,automatic,truck,,,2018-12-04,49
3000,2004.0,honda accord,good,4.0,gas,200.0,automatic,sedan,,,2019-02-12,45
4900,2005.0,ram 1500,excellent,8.0,gas,,automatic,truck,silver,1.0,2018-06-03,22
3500,2003.0,ford ranger,good,6.0,gas,140000.0,automatic,pickup,white,,2018-08-10,82
27995,2017.0,chevrolet silverado,like new,,gas,45000.0,automatic,truck,blue,1.0,2018-06-02,66
2500,1999.0,ford f-150,good,8.0,gas,118000.0,automatic,truck,green,1.0,2019-03-14,106
15995,2014.0,honda pilot,excellent,6.0,gas,133089.0,automatic,SUV,,1.0,2018-12-08,26
26999,2012.0,ford f350,excellent,8.0,diesel,153322.0,automatic,pickup,,1.0,2018-07-02,57
8000,2014.0,ford explorer,good,6.0,gas,,automatic,SUV,black,,2018-06-06,76
26000,2012.0,ford f350 super duty,excellent,8.0,diesel,136000.0,automatic,pickup,white,1.0,2019-03-25,4
7200,,chevrolet silverado,like new,6.0,gas,128066.0,automatic,truck,white,,2018-08-14,51
11900,,ford f250 super duty,good,8.0,gas,120971.0,automatic,pickup,white,,2018-06-18,0
16977,2008.0,chevrolet silverado 1500,excellent,,gas,134591.0,automatic,pickup,black,,2018-06-14,17
10900,,jeep cherokee,excellent,4.0,gas,175000.0,automatic,SUV,black,1.0,2018-05-09,92
18500,2017.0,chevrolet silverado 2500hd,like new,8.0,gas,94500.0,automatic,truck,white,,2019-02-07,62
15500,2011.0,ford f-150,excellent,8.0,gas,,automatic,truck,white,1.0,2018-12-15,34
11997,2005.0,jeep wrangler,good,,gas,105687.0,manual,SUV,silver,1.0,2018-09-26,86
8800,2013.0,toyota camry,excellent,4.0,gas,104470.0,automatic,sedan,red,,2018-05-25,40
29500,2013.0,ram 2500,good,6.0,diesel,111400.0,automatic,truck,red,1.0,2018-08-28,44
7490,2007.0,honda odyssey,good,6.0,gas,122589.0,automatic,van,custom,,2018-09-05,28
5499,2008.0,chevrolet colorado,excellent,5.0,gas,133800.0,automatic,pickup,brown,1.0,2018-11-21,42
22995,2011.0,chevrolet silverado 3500hd,excellent,8.0,diesel,194678.0,automatic,truck,silver,1.0,2018-08-03,40
5500,2008.0,ford escape,excellent,6.0,gas,114000.0,automatic,SUV,custom,1.0,2018-09-02,64
30995,2012.0,ram 2500,excellent,6.0,diesel,58584.0,automatic,truck,silver,1.0,2019-02-06,32
19990,2010.0,jeep wrangler,excellent,6.0,gas,101883.0,automatic,SUV,,1.0,2018-12-10,30
25000,2015.0,chevrolet colorado,excellent,6.0,gas,49745.0,automatic,truck,green,1.0,2019-02-05,66
6495,2008.0,buick enclave,good,,gas,180000.0,automatic,SUV,blue,1.0,2019-01-25,11
5950,2014.0,honda civic,good,,gas,122000.0,automatic,sedan,grey,,2019-01-18,27
895,2009.0,chevrolet malibu,excellent,4.0,gas,145000.0,automatic,sedan,,,2019-03-17,49
20995,2013.0,ram 1500,excellent,8.0,gas,96100.0,automatic,truck,white,1.0,2018-11-03,51
39995,2017.0,jeep grand cherokee,excellent,8.0,gas,112192.0,automatic,wagon,red,1.0,2018-12-23,58
30000,2014.0,chevrolet silverado 1500,excellent,8.0,gas,66031.0,automatic,truck,white,1.0,2018-10-09,123
17495,2014.0,ford f-150,excellent,6.0,gas,159025.0,automatic,pickup,white,1.0,2019-04-10,9
1,2018.0,ford f-150,excellent,8.0,gas,31975.0,automatic,truck,,1.0,2018-09-23,22
3150,2004.0,jeep grand cherokee laredo,excellent,6.0,gas,101680.0,automatic,SUV,blue,1.0,2018-05-10,88
8000,2016.0,chevrolet cruze,excellent,4.0,gas,30000.0,automatic,sedan,red,,2019-02-02,17
4950,2003.0,cadillac escalade,good,8.0,gas,195000.0,automatic,SUV,black,1.0,2018-11-09,28
7896,2014.0,kia soul,good,4.0,gas,100606.0,automatic,wagon,black,,2019-01-05,18
14900,2011.0,ford f-150,good,8.0,gas,,automatic,truck,white,,2018-05-17,60
10995,2013.0,chevrolet silverado 1500,good,6.0,gas,125471.0,automatic,truck,white,,2018-09-25,19
15300,2017.0,hyundai sonata,like new,4.0,gas,5875.0,automatic,sedan,silver,,2018-11-13,18
3793,,chevrolet impala,excellent,6.0,gas,165831.0,automatic,sedan,silver,,2018-10-03,39
11950,2018.0,ford fusion,excellent,4.0,gas,38990.0,automatic,sedan,black,,2018-09-28,15
19995,2017.0,toyota rav4,excellent,4.0,gas,29673.0,automatic,SUV,purple,1.0,2018-09-15,75
9950,2016.0,toyota camry,good,4.0,gas,108040.0,automatic,sedan,,,2019-02-02,8
11250,2010.0,chevrolet silverado 1500,good,8.0,gas,134185.0,automatic,truck,grey,1.0,2019-03-19,117
5995,2013.0,nissan altima,excellent,4.0,gas,100986.0,automatic,sedan,white,,2018-05-06,20
11800,2013.0,chevrolet equinox,excellent,6.0,gas,84000.0,automatic,SUV,red,1.0,2019-04-13,44
9995,2011.0,subaru outback,excellent,4.0,gas,136562.0,automatic,wagon,custom,1.0,2018-09-12,37
4500,2016.0,ford focus se,good,4.0,gas,97000.0,automatic,sedan,black,,2018-10-30,56
3750,2006.0,volkswagen jetta,excellent,4.0,gas,146000.0,automatic,sedan,white,,2018-11-30,53
7800,2006.0,ford f-150,good,8.0,gas,106016.0,automatic,truck,white,1.0,2019-04-13,21
18000,2012.0,ford f150 supercrew cab xlt,excellent,8.0,gas,115169.0,automatic,truck,red,1.0,2018-09-17,170
5995,2014.0,nissan versa,good,4.0,gas,82319.0,automatic,sedan,grey,,2019-02-19,14
4998,,toyota corolla,good,,gas,44442.0,automatic,sedan,grey,,2019-04-19,12
26762,2019.0,ford mustang,excellent,4.0,gas,10922.0,automatic,convertible,,,2019-03-28,43
18600,2012.0,ford mustang gt coupe 2d,good,8.0,gas,96562.0,other,coupe,red,,2019-04-09,18
7950,2005.0,gmc sierra,excellent,8.0,gas,126000.0,automatic,pickup,black,1.0,2018-12-24,41
10999,2012.0,nissan rogue,good,4.0,gas,65807.0,automatic,wagon,black,1.0,2018-10-21,64
42500,2018.0,ram 2500,excellent,6.0,diesel,,automatic,truck,grey,1.0,2018-07-11,34
5495,2012.0,ford focus se,excellent,4.0,gas,,automatic,hatchback,grey,,2019-01-04,48
12995,2013.0,chevrolet suburban,excellent,8.0,gas,187356.0,automatic,SUV,silver,1.0,2018-11-17,29
5500,,nissan sentra,like new,4.0,gas,,automatic,sedan,grey,,2018-10-08,2
3900,,ford f-250 super duty,good,8.0,gas,260000.0,automatic,truck,white,1.0,2018-05-04,39
8200,2007.0,ram 1500,good,8.0,gas,256000.0,automatic,truck,silver,1.0,2019-03-23,14
6999,2013.0,ford f-150,good,4.0,gas,149318.0,automatic,truck,white,,2019-03-15,6
23500,2012.0,ford f-250 sd,good,,gas,104850.0,automatic,truck,black,1.0,2018-10-03,86
7995,,nissan sentra,good,4.0,gas,,automatic,sedan,,,2018-08-30,8
12450,2013.0,chevrolet silverado 1500,excellent,8.0,gas,162184.0,automatic,truck,,1.0,2019-03-11,26
2495,2006.0,ford f150,good,,gas,275000.0,automatic,pickup,white,,2019-03-04,3
14950,2011.0,chevrolet silverado 1500,excellent,8.0,gas,142828.0,automatic,truck,red,1.0,2018-10-13,22
5900,,buick enclave,excellent,6.0,gas,186000.0,automatic,SUV,brown,,2018-09-05,33
3500,2001.0,jeep grand cherokee laredo,excellent,,gas,143000.0,automatic,SUV,white,,2018-12-02,90
11495,2015.0,dodge grand caravan,excellent,6.0,gas,100258.0,automatic,van,,,2018-12-04,22
6000,2006.0,toyota sienna,excellent,6.0,gas,145000.0,automatic,van,grey,,2018-06-15,27
1200,2005.0,ford mustang,fair,6.0,gas,188000.0,automatic,other,brown,,2018-09-29,18
11999,2013.0,chevrolet silverado 1500,good,8.0,gas,160687.0,automatic,truck,grey,1.0,2018-06-14,8
8900,2014.0,subaru forester,excellent,4.0,gas,119000.0,automatic,SUV,silver,1.0,2019-01-14,29
3495,2012.0,hyundai elantra,good,4.0,gas,,automatic,sedan,black,,2018-10-12,56
13950,2012.0,subaru impreza,excellent,,gas,100741.0,manual,sedan,,,2018-06-24,42
7300,2013.0,honda civic lx,excellent,4.0,gas,75000.0,automatic,sedan,brown,,2018-05-21,29
2500,2001.0,ford escape,good,6.0,gas,158000.0,automatic,SUV,brown,1.0,2018-11-23,29
22999,2014.0,jeep wrangler unlimited,good,6.0,gas,,automatic,SUV,silver,1.0,2018-09-01,58
2990,2008.0,ford focus,like new,4.0,gas,,automatic,sedan,grey,,2018-11-03,25
21400,2012.0,toyota tundra,good,,gas,118162.0,automatic,truck,black,1.0,2018-09-10,66
8988,2004.0,toyota 4runner,good,6.0,gas,165438.0,automatic,wagon,white,,2018-09-19,15
15000,2014.0,gmc sierra,like new,6.0,gas,60000.0,automatic,pickup,white,,2018-05-21,48
1900,,nissan sentra,fair,4.0,gas,255.0,automatic,sedan,black,,2018-12-29,25
4900,2015.0,nissan versa,excellent,4.0,gas,94000.0,manual,sedan,silver,,2018-05-06,51
10900,2013.0,ford explorer,excellent,6.0,gas,139000.0,automatic,SUV,black,1.0,2018-08-21,48
15500,2012.0,chevrolet silverado 1500,excellent,8.0,gas,138000.0,automatic,truck,silver,1.0,2018-11-06,38
5995,2004.0,gmc yukon,excellent,8.0,gas,132920.0,automatic,SUV,white,1.0,2018-09-16,28
6900,2013.0,chevrolet impala,good,6.0,gas,,automatic,sedan,red,,2019-01-29,73
15995,2015.0,ram 1500,good,,gas,70013.0,automatic,truck,white,,2019-02-03,45
37995,2019.0,jeep wrangler,good,6.0,gas,,automatic,SUV,,1.0,2019-01-07,92
5300,2007.0,ford ranger,excellent,6.0,gas,167153.0,automatic,truck,,,2018-08-28,74
13995,2015.0,ford taurus,excellent,6.0,gas,103273.0,automatic,sedan,silver,1.0,2018-09-24,3
19700,2017.0,chevrolet camaro lt coupe 2d,good,,gas,35807.0,other,coupe,,,2018-05-22,16
9995,2011.0,subaru outback,excellent,4.0,gas,116730.0,automatic,wagon,silver,1.0,2019-04-11,226
46950,2018.0,ford f-150,like new,6.0,gas,14654.0,automatic,truck,grey,1.0,2018-11-26,15
7995,2012.0,ford fusion,good,4.0,gas,78552.0,automatic,sedan,black,,2018-08-20,64
12495,2007.0,toyota tundra,good,8.0,gas,,automatic,truck,blue,,2018-12-19,48
1,2017.0,jeep grand cherokee,excellent,10.0,gas,,other,SUV,white,1.0,2018-07-23,5
4500,2005.0,acura tl,good,6.0,gas,196159.0,automatic,sedan,,,2018-10-28,53
4300,2005.0,acura tl,like new,6.0,gas,137000.0,automatic,sedan,grey,,2018-09-16,85
3000,2000.0,ford f250 super duty,good,8.0,diesel,434762.0,automatic,truck,brown,,2019-01-10,67
26500,2015.0,chevrolet silverado 2500hd,good,,gas,120296.0,automatic,truck,custom,1.0,2019-01-21,39
15900,2007.0,chevrolet silverado,good,8.0,gas,,automatic,truck,,1.0,2019-02-04,20
38899,2014.0,ram 2500,like new,6.0,diesel,73800.0,automatic,truck,grey,1.0,2019-01-22,50
2750,2007.0,honda civic,good,4.0,gas,170000.0,automatic,sedan,silver,,2018-05-11,73
20500,2014.0,ford f-150,excellent,8.0,other,69135.0,automatic,truck,,,2018-11-13,4
9650,2007.0,ford f-150,excellent,8.0,gas,134189.0,automatic,truck,,1.0,2018-12-13,17
13402,2015.0,volkswagen passat,excellent,4.0,gas,45393.0,automatic,sedan,,,2018-09-16,15
13995,2011.0,chevrolet tahoe,excellent,8.0,other,95100.0,automatic,SUV,black,1.0,2018-09-26,56
17500,2008.0,jeep wrangler,good,6.0,gas,124058.0,automatic,wagon,silver,1.0,2018-10-21,50
10995,2014.0,subaru outback,excellent,4.0,gas,178000.0,automatic,SUV,white,1.0,2018-07-01,69
4800,2001.0,ram 2500,good,6.0,diesel,,automatic,truck,white,,2018-05-14,147
4600,1995.0,ford f-150,good,8.0,gas,236000.0,automatic,truck,white,1.0,2019-01-06,72
3995,1999.0,ford ranger,good,6.0,gas,93441.0,automatic,truck,red,1.0,2018-09-09,29
7995,2013.0,dodge grand caravan,excellent,6.0,gas,,automatic,mini-van,grey,,2019-01-17,35
22971,2017.0,ford f-150,excellent,6.0,gas,98230.0,automatic,truck,grey,1.0,2018-09-05,27
4500,2007.0,chevrolet silverado,excellent,8.0,gas,171000.0,automatic,truck,silver,1.0,2019-04-18,54
39608,2016.0,chevrolet silverado 2500hd,like new,8.0,diesel,,automatic,truck,grey,1.0,2018-09-17,10
2000,2007.0,chevrolet equinox,good,6.0,gas,,automatic,SUV,brown,,2019-03-27,29
24200,2019.0,chevrolet camaro lt coupe 2d,good,6.0,gas,11438.0,other,coupe,grey,,2019-01-21,46
16997,2014.0,honda cr-v,like new,4.0,gas,76419.0,automatic,SUV,black,1.0,2019-03-21,82
10995,2011.0,ford explorer,excellent,6.0,gas,128200.0,automatic,wagon,black,1.0,2018-11-02,23
4295,2006.0,toyota corolla,excellent,4.0,gas,138424.0,automatic,sedan,white,,2018-11-19,48
4995,2004.0,ford expedition,good,8.0,gas,214347.0,automatic,SUV,red,1.0,2019-01-06,126
2900,2009.0,chevrolet silverado 1500,good,6.0,gas,146000.0,automatic,pickup,,,2018-05-03,56
5300,2009.0,honda civic,excellent,4.0,gas,129000.0,automatic,sedan,white,,2018-09-30,18
5295,2007.0,subaru forester,excellent,4.0,gas,138000.0,automatic,SUV,white,1.0,2018-12-19,39
5200,,chevrolet silverado 1500,good,8.0,gas,280000.0,automatic,pickup,grey,1.0,2018-09-14,91
2000,1999.0,toyota camry,excellent,4.0,gas,202734.0,automatic,sedan,white,,2018-06-18,34
15990,2009.0,ford f-150,good,8.0,gas,,automatic,truck,brown,1.0,2019-02-22,19
5000,2010.0,ford f-150,good,6.0,gas,219246.0,automatic,truck,white,1.0,2019-03-28,16
22400,2015.0,jeep wrangler,excellent,6.0,gas,,automatic,SUV,blue,1.0,2019-03-27,71
15995,2013.0,chevrolet silverado 2500hd,excellent,8.0,gas,163425.0,automatic,truck,white,1.0,2019-03-10,37
25500,2013.0,toyota tundra,excellent,8.0,gas,,automatic,truck,white,1.0,2019-02-27,26
10995,2004.0,ram 1500,good,8.0,gas,104342.0,automatic,pickup,white,,2019-01-05,31
21900,2014.0,nissan frontier,excellent,6.0,gas,58255.0,automatic,pickup,white,1.0,2018-09-22,57
6995,2014.0,ford f-150,excellent,8.0,gas,,automatic,truck,red,,2019-03-04,29
15990,2013.0,honda pilot,excellent,6.0,gas,109473.0,automatic,SUV,black,1.0,2019-01-07,68
1500,2006.0,ford taurus,good,,gas,138397.0,automatic,sedan,grey,,2019-04-19,72
8500,,nissan maxima,excellent,6.0,gas,63000.0,automatic,sedan,grey,,2019-03-17,28
7895,2010.0,honda accord,excellent,6.0,gas,140665.0,automatic,sedan,white,,2018-05-10,35
9995,2010.0,ford fusion,excellent,6.0,gas,67149.0,automatic,sedan,grey,,2018-12-19,43
1200,1999.0,dodge grand caravan,good,6.0,gas,187850.0,automatic,mini-van,,1.0,2018-06-15,25
7380,2007.0,jeep grand cherokee,good,8.0,gas,92056.0,automatic,SUV,grey,1.0,2018-10-09,56
9000,2007.0,ford f-150,good,8.0,gas,136500.0,automatic,truck,red,1.0,2018-12-13,17
4995,2007.0,toyota camry,good,4.0,gas,159072.0,automatic,sedan,blue,,2019-02-11,14
3150,2005.0,toyota prius,good,4.0,hybrid,281000.0,automatic,hatchback,white,,2018-09-08,10
22500,2016.0,ram 1500,excellent,8.0,gas,47168.0,automatic,pickup,black,1.0,2019-02-14,71
6596,2012.0,ford fusion,good,4.0,gas,,automatic,sedan,,,2019-02-24,48
4950,2007.0,ford explorer,good,6.0,gas,167000.0,automatic,wagon,white,1.0,2018-09-02,92
1300,2003.0,ford f-150,fair,6.0,gas,,manual,pickup,green,1.0,2019-01-24,12
21900,2016.0,ford f250,good,8.0,gas,124376.0,automatic,truck,white,1.0,2018-08-06,34
22988,2017.0,chevrolet traverse,like new,6.0,gas,29358.0,automatic,SUV,silver,1.0,2018-05-05,51
4000,1993.0,ford f250,good,8.0,gas,,automatic,truck,,1.0,2018-12-25,26
5590,1999.0,ram 1500,excellent,8.0,gas,134753.0,automatic,pickup,red,1.0,2018-09-06,19
9500,2014.0,dodge grand caravan,excellent,,gas,,automatic,van,red,,2019-02-07,72
21995,2014.0,ram 1500,excellent,,gas,68870.0,automatic,truck,black,,2018-07-06,52
2900,1997.0,toyota 4runner,good,6.0,gas,200000.0,automatic,SUV,white,1.0,2019-03-02,74
5700,2011.0,chevrolet impala,good,6.0,gas,102000.0,automatic,sedan,silver,,2018-12-12,47
16990,,ford econoline,good,8.0,gas,104738.0,automatic,truck,white,,2018-07-17,17
14495,,cadillac escalade,excellent,8.0,gas,144204.0,automatic,SUV,white,1.0,2018-08-01,24
22995,2012.0,toyota 4runner,excellent,6.0,gas,72704.0,automatic,SUV,white,1.0,2019-04-09,45
16995,2016.0,chevrolet equinox,good,4.0,gas,26894.0,automatic,SUV,blue,1.0,2018-08-04,20
12995,2015.0,volkswagen jetta,excellent,4.0,diesel,27355.0,manual,sedan,grey,,2018-08-19,45
1000,2001.0,chevrolet silverado 2500hd,fair,8.0,gas,234000.0,automatic,offroad,black,1.0,2018-10-20,3
3200,,ford fusion,excellent,4.0,gas,182000.0,automatic,sedan,grey,,2018-07-28,15
17500,2012.0,chevrolet silverado,like new,8.0,gas,15291.0,automatic,truck,white,,2018-07-04,89
29000,2017.0,toyota highlander,like new,4.0,gas,39001.0,automatic,SUV,brown,1.0,2018-05-15,115
5850,2008.0,chevrolet suburban,excellent,8.0,gas,306227.0,automatic,SUV,black,1.0,2019-01-10,31
17900,2015.0,toyota rav4,excellent,4.0,gas,51821.0,automatic,SUV,grey,1.0,2019-02-10,78
6000,1985.0,chevrolet suburban,good,8.0,gas,,manual,SUV,blue,,2018-05-30,123
16990,2008.0,ford econoline,good,8.0,gas,104738.0,automatic,truck,white,,2018-09-22,28
19999,2007.0,ram 3500,good,6.0,diesel,,automatic,truck,white,1.0,2019-03-13,92
6000,2005.0,chevrolet silverado,good,8.0,gas,150000.0,automatic,truck,white,,2018-05-30,139
17000,2016.0,nissan rogue,excellent,4.0,gas,46110.0,automatic,wagon,,1.0,2018-09-04,24
2495,2000.0,ford explorer,excellent,6.0,gas,189000.0,automatic,SUV,brown,1.0,2019-01-27,38
28000,2018.0,honda accord,like new,,gas,7500.0,automatic,sedan,,,2019-02-06,59
5495,2008.0,ford taurus,good,6.0,gas,69000.0,automatic,sedan,silver,,2019-02-17,173
2200,,ford f250,fair,8.0,gas,80000.0,automatic,truck,white,,2019-03-20,47
18500,2002.0,gmc sierra,excellent,8.0,gas,119525.0,automatic,offroad,red,1.0,2018-05-20,23
6995,2002.0,ford f-150,good,8.0,gas,123488.0,automatic,truck,white,1.0,2018-10-17,34
41000,2016.0,ford f250 super duty,like new,,diesel,,automatic,pickup,white,1.0,2019-02-18,43
33858,,ram 1500,excellent,8.0,gas,,automatic,truck,black,1.0,2019-03-29,202
11500,2010.0,ford f-150,good,8.0,gas,119000.0,automatic,pickup,grey,1.0,2019-04-01,37
4950,,jeep grand cherokee,excellent,6.0,gas,98800.0,automatic,SUV,blue,,2018-08-31,110
2250,,ford f-150,fair,8.0,gas,260000.0,automatic,pickup,brown,1.0,2019-04-03,11
8950,2008.0,chevrolet tahoe,good,8.0,gas,227.0,automatic,SUV,,1.0,2018-10-07,28
21900,2016.0,nissan frontier crew cab sv,good,6.0,gas,4998.0,other,pickup,white,,2018-09-20,26
5990,2012.0,hyundai sonata,excellent,4.0,gas,120685.0,automatic,sedan,black,,2019-03-19,3
6995,2015.0,ford focus,excellent,4.0,gas,38000.0,automatic,sedan,grey,,2018-09-25,12
18490,2015.0,ford f-250 sd,good,,gas,124332.0,automatic,truck,white,1.0,2018-09-29,78
6995,2013.0,nissan sentra,excellent,4.0,gas,83330.0,automatic,sedan,black,,2018-06-14,8
21925,2012.0,jeep wrangler unlimited,excellent,6.0,gas,103221.0,manual,SUV,blue,1.0,2018-11-24,32
7000,2002.0,ford f-250 super duty,excellent,10.0,gas,134000.0,automatic,truck,white,1.0,2018-08-22,43
6950,2011.0,hyundai elantra,excellent,4.0,gas,104206.0,automatic,sedan,brown,,2018-07-02,31
5499,2011.0,kia soul,excellent,4.0,gas,156000.0,automatic,hatchback,orange,,2019-02-04,21
